name,in_sdl,funclike,header,usable,selected,stage,cause,also_contains,depends_on,unexpected,body,root_cause
SDL_CONTROLLER_TYPE_UNKNOWN,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_CONTROLLER_TYPE_UNKNOWN_renamed_SDL_GAMEPAD_TYPE_STANDARD,,SDL_CONTROLLER_TYPE_UNKNOWN_renamed_SDL_GAMEPAD_TYPE_STANDARD,sdl2-compat-sentinel
SDL_CONTROLLER_TYPE_VIRTUAL,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_CONTROLLER_TYPE_VIRTUAL_renamed_SDL_GAMEPAD_TYPE_VIRTUAL,,SDL_CONTROLLER_TYPE_VIRTUAL_renamed_SDL_GAMEPAD_TYPE_VIRTUAL,sdl2-compat-sentinel
SDL_CONTROLLER_TYPE_XBOX360,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_CONTROLLER_TYPE_XBOX360_renamed_SDL_GAMEPAD_TYPE_XBOX360,,SDL_CONTROLLER_TYPE_XBOX360_renamed_SDL_GAMEPAD_TYPE_XBOX360,sdl2-compat-sentinel
SDL_CONTROLLER_TYPE_XBOXONE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_CONTROLLER_TYPE_XBOXONE_renamed_SDL_GAMEPAD_TYPE_XBOXONE,,SDL_CONTROLLER_TYPE_XBOXONE_renamed_SDL_GAMEPAD_TYPE_XBOXONE,sdl2-compat-sentinel
SDL_Colour,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_Colour_renamed_SDL_Color,,SDL_Colour_renamed_SDL_Color,sdl2-compat-sentinel
SDL_CondBroadcast,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_CondBroadcast_renamed_SDL_BroadcastCondition,,SDL_CondBroadcast_renamed_SDL_BroadcastCondition,sdl2-compat-sentinel
SDL_CondSignal,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_CondSignal_renamed_SDL_SignalCondition,,SDL_CondSignal_renamed_SDL_SignalCondition,sdl2-compat-sentinel
SDL_CondWait,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_CondWait_renamed_SDL_WaitCondition,,SDL_CondWait_renamed_SDL_WaitCondition,sdl2-compat-sentinel
SDL_CondWaitTimeout,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_CondWaitTimeout_renamed_SDL_WaitConditionTimeout,,SDL_CondWaitTimeout_renamed_SDL_WaitConditionTimeout,sdl2-compat-sentinel
SDL_ControllerAxisEvent,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ControllerAxisEvent_renamed_SDL_GamepadAxisEvent,,SDL_ControllerAxisEvent_renamed_SDL_GamepadAxisEvent,sdl2-compat-sentinel
SDL_ControllerButtonEvent,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ControllerButtonEvent_renamed_SDL_GamepadButtonEvent,,SDL_ControllerButtonEvent_renamed_SDL_GamepadButtonEvent,sdl2-compat-sentinel
SDL_ControllerDeviceEvent,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ControllerDeviceEvent_renamed_SDL_GamepadDeviceEvent,,SDL_ControllerDeviceEvent_renamed_SDL_GamepadDeviceEvent,sdl2-compat-sentinel
SDL_ControllerSensorEvent,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ControllerSensorEvent_renamed_SDL_GamepadSensorEvent,,SDL_ControllerSensorEvent_renamed_SDL_GamepadSensorEvent,sdl2-compat-sentinel
SDL_ControllerTouchpadEvent,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ControllerTouchpadEvent_renamed_SDL_GamepadTouchpadEvent,,SDL_ControllerTouchpadEvent_renamed_SDL_GamepadTouchpadEvent,sdl2-compat-sentinel
SDL_ConvertSurfaceFormat,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_ConvertSurfaceFormat_renamed_SDL_ConvertSurface,,SDL_ConvertSurfaceFormat_renamed_SDL_ConvertSurface,sdl2-compat-sentinel
SDL_CreateCond,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_CreateCond_renamed_SDL_CreateCondition,,SDL_CreateCond_renamed_SDL_CreateCondition,sdl2-compat-sentinel
SDL_DEBUG_TEXT_FONT_CHARACTER_SIZE,yes,no,SDL_render.h,yes,yes,bound,-,,,,8,-
SDL_DECLSPEC,yes,no,SDL_begin_code.h,no,no,parse,attribute,,,__attribute__,"__attribute__ ((visibility(""default"")))",attribute
SDL_DEPRECATED,yes,no,SDL_begin_code.h,no,no,parse,attribute,,,__attribute__,__attribute__((deprecated)),attribute
SDL_DISPLAYEVENT_CONNECTED,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DISPLAYEVENT_CONNECTED_renamed_SDL_EVENT_DISPLAY_ADDED,,SDL_DISPLAYEVENT_CONNECTED_renamed_SDL_EVENT_DISPLAY_ADDED,sdl2-compat-sentinel
SDL_DISPLAYEVENT_DISCONNECTED,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DISPLAYEVENT_DISCONNECTED_renamed_SDL_EVENT_DISPLAY_REMOVED,,SDL_DISPLAYEVENT_DISCONNECTED_renamed_SDL_EVENT_DISPLAY_REMOVED,sdl2-compat-sentinel
SDL_DISPLAYEVENT_MOVED,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DISPLAYEVENT_MOVED_renamed_SDL_EVENT_DISPLAY_MOVED,,SDL_DISPLAYEVENT_MOVED_renamed_SDL_EVENT_DISPLAY_MOVED,sdl2-compat-sentinel
SDL_DISPLAYEVENT_ORIENTATION,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DISPLAYEVENT_ORIENTATION_renamed_SDL_EVENT_DISPLAY_ORIENTATION,,SDL_DISPLAYEVENT_ORIENTATION_renamed_SDL_EVENT_DISPLAY_ORIENTATION,sdl2-compat-sentinel
SDL_DLNOTE_UNIQUE_NAME,yes,no,SDL_dlopennote.h,no,no,resolve,undeclared-identifier,,s_SDL_dlopen_note_,,"SDL_DLNOTE_JOIN(s_SDL_dlopen_note_, __LINE__)",undeclared-identifier
SDL_DROPBEGIN,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DROPBEGIN_renamed_SDL_EVENT_DROP_BEGIN,,SDL_DROPBEGIN_renamed_SDL_EVENT_DROP_BEGIN,sdl2-compat-sentinel
SDL_DROPCOMPLETE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DROPCOMPLETE_renamed_SDL_EVENT_DROP_COMPLETE,,SDL_DROPCOMPLETE_renamed_SDL_EVENT_DROP_COMPLETE,sdl2-compat-sentinel
SDL_DROPFILE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DROPFILE_renamed_SDL_EVENT_DROP_FILE,,SDL_DROPFILE_renamed_SDL_EVENT_DROP_FILE,sdl2-compat-sentinel
SDL_DROPTEXT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DROPTEXT_renamed_SDL_EVENT_DROP_TEXT,,SDL_DROPTEXT_renamed_SDL_EVENT_DROP_TEXT,sdl2-compat-sentinel
SDL_DXGIGetOutputInfo,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DXGIGetOutputInfo_renamed_SDL_GetDXGIOutputInfo,,SDL_DXGIGetOutputInfo_renamed_SDL_GetDXGIOutputInfo,sdl2-compat-sentinel
SDL_DelEventWatch,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DelEventWatch_renamed_SDL_RemoveEventWatch,,SDL_DelEventWatch_renamed_SDL_RemoveEventWatch,sdl2-compat-sentinel
SDL_DelHintCallback,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DelHintCallback_renamed_SDL_RemoveHintCallback,,SDL_DelHintCallback_renamed_SDL_RemoveHintCallback,sdl2-compat-sentinel
SDL_DestroyCond,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_DestroyCond_renamed_SDL_DestroyCondition,,SDL_DestroyCond_renamed_SDL_DestroyCondition,sdl2-compat-sentinel
SDL_Direct3D9GetAdapterIndex,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_Direct3D9GetAdapterIndex_renamed_SDL_GetDirect3D9AdapterIndex,,SDL_Direct3D9GetAdapterIndex_renamed_SDL_GetDirect3D9AdapterIndex,sdl2-compat-sentinel
SDL_ELF_NOTE_DLOPEN_PRIORITY_RECOMMENDED,yes,no,SDL_dlopennote.h,yes,yes,bound,-,,,,"""recommended""",-
SDL_ELF_NOTE_DLOPEN_PRIORITY_REQUIRED,yes,no,SDL_dlopennote.h,yes,yes,bound,-,,,,"""required""",-
SDL_ELF_NOTE_DLOPEN_PRIORITY_SUGGESTED,yes,no,SDL_dlopennote.h,yes,yes,bound,-,,,,"""suggested""",-
SDL_ELF_NOTE_DLOPEN_TYPE,yes,no,SDL_dlopennote.h,yes,yes,bound,-,,,,0x407c0c0aU,-
SDL_ELF_NOTE_DLOPEN_VENDOR,yes,no,SDL_dlopennote.h,yes,yes,bound,-,,,,"""FDO""",-
SDL_EncloseFPoints,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_EncloseFPoints_renamed_SDL_GetRectEnclosingPointsFloat,,SDL_EncloseFPoints_renamed_SDL_GetRectEnclosingPointsFloat,sdl2-compat-sentinel
SDL_EnclosePoints,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_EnclosePoints_renamed_SDL_GetRectEnclosingPoints,,SDL_EnclosePoints_renamed_SDL_GetRectEnclosingPoints,sdl2-compat-sentinel
SDL_EndThreadFunction,yes,no,SDL_thread.h,no,no,typecheck,cascade,,NULL,,NULL,name-conflict
SDL_FALLTHROUGH,yes,no,SDL_begin_code.h,no,no,parse,attribute,,,__attribute__,__attribute__((__fallthrough__)),attribute
SDL_FALSE,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FALSE_renamed_false,,SDL_FALSE_renamed_false,sdl2-compat-sentinel
SDL_FILE,yes,no,SDL_assert.h,no,no,resolve,predefined-macro,,__FILE_NAME__,,__FILE_NAME__,predefined-macro
SDL_FINGERDOWN,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FINGERDOWN_renamed_SDL_EVENT_FINGER_DOWN,,SDL_FINGERDOWN_renamed_SDL_EVENT_FINGER_DOWN,sdl2-compat-sentinel
SDL_FINGERMOTION,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FINGERMOTION_renamed_SDL_EVENT_FINGER_MOTION,,SDL_FINGERMOTION_renamed_SDL_EVENT_FINGER_MOTION,sdl2-compat-sentinel
SDL_FINGERUP,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FINGERUP_renamed_SDL_EVENT_FINGER_UP,,SDL_FINGERUP_renamed_SDL_EVENT_FINGER_UP,sdl2-compat-sentinel
SDL_FIRSTEVENT,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FIRSTEVENT_renamed_SDL_EVENT_FIRST,,SDL_FIRSTEVENT_renamed_SDL_EVENT_FIRST,sdl2-compat-sentinel
SDL_FLOATWORDORDER,yes,no,SDL_endian.h,yes,yes,bound,-,,,,SDL_BYTEORDER,-
SDL_FLT_EPSILON,yes,no,SDL_stdinc.h,yes,yes,bound,-,,,,1.1920928955078125e-07F,-
SDL_FORCE_INLINE,yes,no,SDL_begin_code.h,no,no,parse,attribute,,,__attribute__,__attribute__((always_inline)) static __inline__,attribute
SDL_FRectEmpty,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FRectEmpty_renamed_SDL_RectEmptyFloat,,SDL_FRectEmpty_renamed_SDL_RectEmptyFloat,sdl2-compat-sentinel
SDL_FRectEquals,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FRectEquals_renamed_SDL_RectsEqualFloat,,SDL_FRectEquals_renamed_SDL_RectsEqualFloat,sdl2-compat-sentinel
SDL_FRectEqualsEpsilon,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FRectEqualsEpsilon_renamed_SDL_RectsEqualEpsilon,,SDL_FRectEqualsEpsilon_renamed_SDL_RectsEqualEpsilon,sdl2-compat-sentinel
SDL_FUNCTION,yes,no,SDL_assert.h,no,no,parse,unclassified,,,__func__,__func__,unclassified
SDL_FillRect,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FillRect_renamed_SDL_FillSurfaceRect,,SDL_FillRect_renamed_SDL_FillSurfaceRect,sdl2-compat-sentinel
SDL_FillRects,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FillRects_renamed_SDL_FillSurfaceRects,,SDL_FillRects_renamed_SDL_FillSurfaceRects,sdl2-compat-sentinel
SDL_FreeAudioStream,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FreeAudioStream_renamed_SDL_DestroyAudioStream,,SDL_FreeAudioStream_renamed_SDL_DestroyAudioStream,sdl2-compat-sentinel
SDL_FreeCursor,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FreeCursor_renamed_SDL_DestroyCursor,,SDL_FreeCursor_renamed_SDL_DestroyCursor,sdl2-compat-sentinel
SDL_FreePalette,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FreePalette_renamed_SDL_DestroyPalette,,SDL_FreePalette_renamed_SDL_DestroyPalette,sdl2-compat-sentinel
SDL_FreeSurface,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FreeSurface_renamed_SDL_DestroySurface,,SDL_FreeSurface_renamed_SDL_DestroySurface,sdl2-compat-sentinel
SDL_FreeWAV,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_FreeWAV_renamed_SDL_free,,SDL_FreeWAV_renamed_SDL_free,sdl2-compat-sentinel
SDL_GDKGetDefaultUser,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GDKGetDefaultUser_renamed_SDL_GetGDKDefaultUser,,SDL_GDKGetDefaultUser_renamed_SDL_GetGDKDefaultUser,sdl2-compat-sentinel
SDL_GDKGetTaskQueue,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GDKGetTaskQueue_renamed_SDL_GetGDKTaskQueue,,SDL_GDKGetTaskQueue_renamed_SDL_GetGDKTaskQueue,sdl2-compat-sentinel
SDL_GLOB_CASEINSENSITIVE,yes,no,SDL_filesystem.h,yes,yes,bound,-,,,,(1u << 0),-
SDL_GL_CONTEXT_DEBUG_FLAG,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0001,-
SDL_GL_CONTEXT_FORWARD_COMPATIBLE_FLAG,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0002,-
SDL_GL_CONTEXT_PROFILE_COMPATIBILITY,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0002,-
SDL_GL_CONTEXT_PROFILE_CORE,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0001,-
SDL_GL_CONTEXT_PROFILE_ES,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0004,-
SDL_GL_CONTEXT_RELEASE_BEHAVIOR_FLUSH,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0001,-
SDL_GL_CONTEXT_RELEASE_BEHAVIOR_NONE,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0000,-
SDL_GL_CONTEXT_RESET_ISOLATION_FLAG,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0008,-
SDL_GL_CONTEXT_RESET_LOSE_CONTEXT,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0001,-
SDL_GL_CONTEXT_RESET_NO_NOTIFICATION,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0000,-
SDL_GL_CONTEXT_ROBUST_ACCESS_FLAG,yes,no,SDL_video.h,yes,yes,bound,-,,,,0x0004,-
SDL_GL_DeleteContext,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GL_DeleteContext_renamed_SDL_GL_DestroyContext,,SDL_GL_DeleteContext_renamed_SDL_GL_DestroyContext,sdl2-compat-sentinel
SDL_GLattr,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GLattr_renamed_SDL_GLAttr,,SDL_GLattr_renamed_SDL_GLAttr,sdl2-compat-sentinel
SDL_GLcontextFlag,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GLcontextFlag_renamed_SDL_GLContextFlag,,SDL_GLcontextFlag_renamed_SDL_GLContextFlag,sdl2-compat-sentinel
SDL_GLcontextReleaseFlag,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GLcontextReleaseFlag_renamed_SDL_GLContextReleaseFlag,,SDL_GLcontextReleaseFlag_renamed_SDL_GLContextReleaseFlag,sdl2-compat-sentinel
SDL_GLprofile,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GLprofile_renamed_SDL_GLProfile,,SDL_GLprofile_renamed_SDL_GLProfile,sdl2-compat-sentinel
SDL_GPU_BUFFERUSAGE_COMPUTE_STORAGE_READ,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 4),-
SDL_GPU_BUFFERUSAGE_COMPUTE_STORAGE_WRITE,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 5),-
SDL_GPU_BUFFERUSAGE_GRAPHICS_STORAGE_READ,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 3),-
SDL_GPU_BUFFERUSAGE_INDEX,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 1),-
SDL_GPU_BUFFERUSAGE_INDIRECT,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 2),-
SDL_GPU_BUFFERUSAGE_VERTEX,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 0),-
SDL_GPU_COLORCOMPONENT_A,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 3),-
SDL_GPU_COLORCOMPONENT_B,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 2),-
SDL_GPU_COLORCOMPONENT_G,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 1),-
SDL_GPU_COLORCOMPONENT_R,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 0),-
SDL_GPU_RENDERER,yes,no,SDL_render.h,yes,yes,bound,-,,,,"""gpu""",-
SDL_GPU_SHADERFORMAT_DXBC,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 2),-
SDL_GPU_SHADERFORMAT_DXIL,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 3),-
SDL_GPU_SHADERFORMAT_INVALID,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,0,-
SDL_GPU_SHADERFORMAT_METALLIB,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 5),-
SDL_GPU_SHADERFORMAT_MSL,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 4),-
SDL_GPU_SHADERFORMAT_PRIVATE,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 0),-
SDL_GPU_SHADERFORMAT_SPIRV,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 1),-
SDL_GPU_TEXTUREUSAGE_COLOR_TARGET,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 1),-
SDL_GPU_TEXTUREUSAGE_COMPUTE_STORAGE_READ,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 4),-
SDL_GPU_TEXTUREUSAGE_COMPUTE_STORAGE_SIMULTANEOUS_READ_WRITE,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 6),-
SDL_GPU_TEXTUREUSAGE_COMPUTE_STORAGE_WRITE,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 5),-
SDL_GPU_TEXTUREUSAGE_DEPTH_STENCIL_TARGET,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 2),-
SDL_GPU_TEXTUREUSAGE_GRAPHICS_STORAGE_READ,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 3),-
SDL_GPU_TEXTUREUSAGE_SAMPLER,yes,no,SDL_gpu.h,yes,yes,bound,-,,,,(1u << 0),-
SDL_GUIDFromString,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GUIDFromString_renamed_SDL_StringToGUID,,SDL_GUIDFromString_renamed_SDL_StringToGUID,sdl2-compat-sentinel
SDL_GameController,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameController_renamed_SDL_Gamepad,,SDL_GameController_renamed_SDL_Gamepad,sdl2-compat-sentinel
SDL_GameControllerAddMapping,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerAddMapping_renamed_SDL_AddGamepadMapping,,SDL_GameControllerAddMapping_renamed_SDL_AddGamepadMapping,sdl2-compat-sentinel
SDL_GameControllerAddMappingsFromFile,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerAddMappingsFromFile_renamed_SDL_AddGamepadMappingsFromFile,,SDL_GameControllerAddMappingsFromFile_renamed_SDL_AddGamepadMappingsFromFile,sdl2-compat-sentinel
SDL_GameControllerAddMappingsFromRW,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerAddMappingsFromRW_renamed_SDL_AddGamepadMappingsFromIO,,SDL_GameControllerAddMappingsFromRW_renamed_SDL_AddGamepadMappingsFromIO,sdl2-compat-sentinel
SDL_GameControllerAxis,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerAxis_renamed_SDL_GamepadAxis,,SDL_GameControllerAxis_renamed_SDL_GamepadAxis,sdl2-compat-sentinel
SDL_GameControllerBindType,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerBindType_renamed_SDL_GamepadBindingType,,SDL_GameControllerBindType_renamed_SDL_GamepadBindingType,sdl2-compat-sentinel
SDL_GameControllerButton,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerButton_renamed_SDL_GamepadButton,,SDL_GameControllerButton_renamed_SDL_GamepadButton,sdl2-compat-sentinel
SDL_GameControllerClose,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerClose_renamed_SDL_CloseGamepad,,SDL_GameControllerClose_renamed_SDL_CloseGamepad,sdl2-compat-sentinel
SDL_GameControllerEventState,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerEventState_deprecated_use_SDL_SetGamepadEventsEnabled_true_false,,SDL_GameControllerEventState_deprecated_use_SDL_SetGamepadEventsEnabled_true_false,sdl2-compat-sentinel
SDL_GameControllerFromInstanceID,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerFromInstanceID_renamed_SDL_GetGamepadFromID,,SDL_GameControllerFromInstanceID_renamed_SDL_GetGamepadFromID,sdl2-compat-sentinel
SDL_GameControllerFromPlayerIndex,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerFromPlayerIndex_renamed_SDL_GetGamepadFromPlayerIndex,,SDL_GameControllerFromPlayerIndex_renamed_SDL_GetGamepadFromPlayerIndex,sdl2-compat-sentinel
SDL_GameControllerGetAppleSFSymbolsNameForAxis,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetAppleSFSymbolsNameForAxis_renamed_SDL_GetGamepadAppleSFSymbolsNameForAxis,,SDL_GameControllerGetAppleSFSymbolsNameForAxis_renamed_SDL_GetGamepadAppleSFSymbolsNameForAxis,sdl2-compat-sentinel
SDL_GameControllerGetAppleSFSymbolsNameForButton,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetAppleSFSymbolsNameForButton_renamed_SDL_GetGamepadAppleSFSymbolsNameForButton,,SDL_GameControllerGetAppleSFSymbolsNameForButton_renamed_SDL_GetGamepadAppleSFSymbolsNameForButton,sdl2-compat-sentinel
SDL_GameControllerGetAttached,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetAttached_renamed_SDL_GamepadConnected,,SDL_GameControllerGetAttached_renamed_SDL_GamepadConnected,sdl2-compat-sentinel
SDL_GameControllerGetAxis,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetAxis_renamed_SDL_GetGamepadAxis,,SDL_GameControllerGetAxis_renamed_SDL_GetGamepadAxis,sdl2-compat-sentinel
SDL_GameControllerGetAxisFromString,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetAxisFromString_renamed_SDL_GetGamepadAxisFromString,,SDL_GameControllerGetAxisFromString_renamed_SDL_GetGamepadAxisFromString,sdl2-compat-sentinel
SDL_GameControllerGetButton,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetButton_renamed_SDL_GetGamepadButton,,SDL_GameControllerGetButton_renamed_SDL_GetGamepadButton,sdl2-compat-sentinel
SDL_GameControllerGetButtonFromString,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetButtonFromString_renamed_SDL_GetGamepadButtonFromString,,SDL_GameControllerGetButtonFromString_renamed_SDL_GetGamepadButtonFromString,sdl2-compat-sentinel
SDL_GameControllerGetFirmwareVersion,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetFirmwareVersion_renamed_SDL_GetGamepadFirmwareVersion,,SDL_GameControllerGetFirmwareVersion_renamed_SDL_GetGamepadFirmwareVersion,sdl2-compat-sentinel
SDL_GameControllerGetJoystick,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetJoystick_renamed_SDL_GetGamepadJoystick,,SDL_GameControllerGetJoystick_renamed_SDL_GetGamepadJoystick,sdl2-compat-sentinel
SDL_GameControllerGetNumTouchpadFingers,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetNumTouchpadFingers_renamed_SDL_GetNumGamepadTouchpadFingers,,SDL_GameControllerGetNumTouchpadFingers_renamed_SDL_GetNumGamepadTouchpadFingers,sdl2-compat-sentinel
SDL_GameControllerGetNumTouchpads,yes,no,SDL_oldnames.h,no,no,resolve,sdl2-compat-sentinel,,SDL_GameControllerGetNumTouchpads_renamed_SDL_GetNumGamepadTouchpads,,SDL_GameControllerGetNumTouchpads_renamed_SDL_GetNumGamepadTouchpads,sdl2-compat-sentinel
